frame,theta
0,0.8374258279800415
1,0.7018120884895325
2,0.6910122036933899
3,0.7378847599029541
4,0.7167662382125854
5,0.793809711933136
6,0.7043067812919617
7,0.8163731098175049
8,0.8078815340995789
9,0.7866888046264648
10,0.7943787574768066
